amphora_id,type,region,varietal,vintage,fixed_acidity,volatile_acidity,residual_sugar,chlorides,pH,sulphates,alcohol,quality_score
AMPH-1371,white,Kos,Aminean,-245,6.084,0.27,5.74,0.046,3.21,0.427,11.37,8.18
AMPH-1372,red,Rhodes,Duracina,-247,7.867,0.531,1.9,0.08,3.23,0.768,10.14,5.22
AMPH-1373,white,Thasos,Helvola,-245,8.027,0.277,5.94,0.045,3.38,0.565,10.39,6.3
AMPH-1374,white,Thasos,Helvola,-245,6.73,0.26,6.59,0.038,3.18,0.655,10.7,6.08
AMPH-1375,white,Chios,Aminean,-245,6.31,0.322,5.28,0.045,3.3,0.285,12.58,7.13
AMPH-1376,white,Thasos,Duracina,-246,7.11,0.237,5.81,0.042,3.19,0.471,9.34,5.73
AMPH-1377,white,Kos,Argitis,-247,6.436,0.275,6.62,0.035,3.11,0.503,14.67,5.02
AMPH-1378,white,Kos,Apian,-246,5.595,0.285,4.14,0.047,3.1,0.536,12.05,8.36
AMPH-1379,red,Kos,Helvola,-246,8.68,0.535,4.36,0.08,3.25,0.766,11.37,5.76
AMPH-1380,white,Kos,Apian,-245,7.604,0.302,5.18,0.037,3.11,0.693,11.12,8.41
AMPH-1381,red,Rhodes,Eugenia,-245,8.115,0.486,2.77,0.078,3.41,0.679,9.86,7.8
AMPH-1382,white,Kos,Apian,-247,6.543,0.29,5.89,0.024,3.1,0.644,11.5,8.03
AMPH-1383,red,Thasos,Duracina,-246,8.94,0.54,5.36,0.068,3.18,0.81,10.62,6.66
AMPH-1384,white,Kos,Duracina,-245,7.108,0.232,7.33,0.037,3.24,0.367,10.02,6.25
AMPH-1385,white,Chios,Apian,-247,6.576,0.268,7.47,0.038,3.29,0.615,12.1,7.78
AMPH-1386,white,Thasos,Duracina,-245,6.887,0.253,7.76,0.041,3.15,0.463,9.31,6.86
AMPH-1387,white,Rhodes,Eugenia,-245,6.278,0.307,7.04,0.034,3.11,0.514,10.5,8.11
AMPH-1388,white,Kos,Apian,-245,7.763,0.29,6.15,0.045,3.26,0.405,11.2,7.89
AMPH-1389,red,Thasos,Argitis,-247,7.893,0.548,2.36,0.085,3.26,0.551,14.24,5.51
AMPH-1390,white,Chios,Aminean,-245,6.403,0.229,7.44,0.03,3.15,0.392,11.9,8.1
AMPH-1391,white,Chios,Aminean,-247,6.896,0.308,4.74,0.045,3.21,0.272,12.15,7.28
AMPH-1392,white,Kos,Duracina,-245,8.423,0.265,4.81,0.07,3.23,0.402,10.06,5.41
AMPH-1393,red,Rhodes,Duracina,-246,7.777,0.471,1.31,0.088,3.37,0.881,10.28,5.02
AMPH-1394,white,Rhodes,Duracina,-245,7.596,0.321,4.59,0.041,3.13,0.722,10.48,4.72
AMPH-1395,white,Rhodes,Argitis,-247,6.277,0.309,5.18,0.058,3.28,0.31,14.12,5.47
AMPH-1396,white,Thasos,Duracina,-245,5.691,0.37,5.18,0.034,3.17,0.567,9.36,6.55
AMPH-1397,red,Thasos,Apian,-246,8.175,0.49,1.77,0.096,3.45,0.591,10.77,8.17
AMPH-1398,white,Thasos,Duracina,-247,7.753,0.352,5.07,0.042,3.29,0.486,10.04,6.59
AMPH-1399,red,Thasos,Argitis,-245,8.203,0.445,3.55,0.076,3.2,0.637,13.75,6.01
AMPH-1400,red,Chios,Apian,-247,7.168,0.564,3.49,0.082,3.26,0.614,11.14,7.3
AMPH-1401,red,Chios,Eugenia,-245,9.078,0.522,2.93,0.09,3.09,0.773,9.34,7.68
AMPH-1402,white,Kos,Duracina,-247,7.093,0.28,8.06,0.058,3.08,0.392,10.56,4.88
AMPH-1403,red,Kos,Duracina,-246,9.174,0.594,3.04,0.071,3.21,0.4,10.29,5.06
AMPH-1404,white,Rhodes,Aminean,-245,7.305,0.311,6.69,0.067,3.28,0.729,13.1,8.35
AMPH-1405,red,Rhodes,Helvola,-245,7.915,0.513,3.25,0.103,3.25,0.628,10.75,5.36
AMPH-1406,red,Chios,Eugenia,-247,7.955,0.45,2.19,0.092,3.26,0.568,9.51,7.56
AMPH-1407,red,Thasos,Helvola,-246,7.272,0.483,3.08,0.073,3.47,0.621,10.85,6.94
AMPH-1408,white,Chios,Apian,-246,7.046,0.324,6.36,0.057,3.23,0.532,11.03,7.72
AMPH-1409,white,Rhodes,Duracina,-247,7.533,0.275,7.68,0.037,3.29,0.64,9.07,4.38
AMPH-1410,red,Rhodes,Apian,-245,7.966,0.429,3.14,0.087,3.38,0.481,10.85,7.22
AMPH-1411,white,Rhodes,Argitis,-245,6.688,0.319,8.37,0.021,3.19,0.644,14.59,5.28
AMPH-1412,white,Rhodes,Argitis,-247,6.0,0.277,7.92,0.039,3.15,0.637,13.73,6.0
AMPH-1413,red,Rhodes,Aminean,-247,7.926,0.525,3.23,0.072,3.29,0.844,12.39,7.74
AMPH-1414,red,Kos,Helvola,-245,8.312,0.547,1.69,0.085,3.27,0.617,10.63,4.98
AMPH-1415,red,Chios,Eugenia,-247,8.759,0.49,1.62,0.084,3.39,0.407,9.82,7.76
AMPH-1416,red,Chios,Aminean,-247,8.429,0.642,3.71,0.075,3.4,0.574,12.6,7.26
AMPH-1417,white,Kos,Duracina,-245,7.162,0.372,7.67,0.056,3.3,0.402,9.39,5.16
AMPH-1418,red,Thasos,Argitis,-246,9.008,0.443,1.89,0.084,3.19,0.73,13.79,6.99
AMPH-1419,white,Thasos,Helvola,-247,5.83,0.231,5.73,0.036,3.14,0.461,11.14,6.35
AMPH-1420,red,Kos,Aminean,-245,7.577,0.545,1.86,0.069,3.33,0.572,12.63,8.06
AMPH-1421,red,Rhodes,Helvola,-247,9.465,0.563,3.74,0.095,3.4,0.42,11.16,6.12
AMPH-1422,white,Kos,Eugenia,-247,7.432,0.284,6.87,0.042,3.25,0.56,10.33,6.96
AMPH-1423,red,Rhodes,Duracina,-247,8.125,0.541,2.22,0.073,3.24,0.469,10.26,5.56
AMPH-1424,white,Kos,Argitis,-245,7.206,0.208,5.87,0.078,3.19,0.572,13.91,5.07
AMPH-1425,white,Chios,Apian,-245,7.029,0.304,6.24,0.04,3.13,0.574,11.23,8.3
AMPH-1426,white,Kos,Duracina,-246,6.774,0.341,7.34,0.072,3.25,0.311,9.53,5.7
AMPH-1427,red,Chios,Eugenia,-245,8.179,0.617,0.64,0.072,3.29,0.626,10.09,6.98
AMPH-1428,white,Thasos,Duracina,-247,6.687,0.272,6.01,0.043,3.23,0.343,10.77,6.48
AMPH-1429,white,Chios,Apian,-245,7.535,0.359,6.01,0.057,3.21,0.411,11.08,7.43
AMPH-1430,white,Thasos,Duracina,-245,6.534,0.275,5.03,0.034,3.16,0.546,10.53,6.01
AMPH-1431,white,Thasos,Apian,-245,6.53,0.266,6.61,0.047,2.98,0.535,12.64,8.78
AMPH-1432,white,Thasos,Helvola,-246,8.35,0.328,6.76,0.046,3.2,0.425,11.23,5.91
AMPH-1433,red,Thasos,Helvola,-246,8.104,0.518,3.51,0.102,3.3,0.828,11.41,6.36
AMPH-1434,red,Rhodes,Duracina,-246,8.463,0.553,2.61,0.104,3.14,0.649,9.38,4.98
AMPH-1435,red,Thasos,Duracina,-247,7.249,0.48,2.08,0.094,3.22,0.884,9.4,6.71
AMPH-1436,red,Rhodes,Argitis,-245,8.058,0.522,2.44,0.061,3.19,0.747,14.18,5.34
AMPH-1437,white,Kos,Duracina,-246,7.519,0.319,7.09,0.059,3.11,0.695,9.7,5.09
AMPH-1438,red,Rhodes,Apian,-245,8.766,0.553,1.41,0.102,3.27,0.837,11.61,7.65
AMPH-1439,white,Chios,Aminean,-247,6.974,0.335,4.85,0.045,3.16,0.607,11.73,8.06
AMPH-1440,red,Rhodes,Duracina,-247,8.592,0.522,2.86,0.08,3.37,0.464,9.76,5.12
AMPH-1441,white,Chios,Aminean,-246,7.29,0.305,6.59,0.049,3.14,0.35,12.11,6.93
AMPH-1442,white,Kos,Helvola,-246,6.643,0.314,7.63,0.049,3.35,0.441,10.92,5.46
AMPH-1443,white,Rhodes,Apian,-245,6.884,0.239,8.77,0.047,3.17,0.424,12.07,7.02
AMPH-1444,red,Rhodes,Eugenia,-245,7.586,0.496,4.27,0.095,3.2,0.652,9.68,7.63
AMPH-1445,white,Chios,Eugenia,-245,6.556,0.248,7.86,0.021,3.16,0.579,9.85,7.63
AMPH-1446,white,Chios,Aminean,-245,7.429,0.342,6.08,0.065,3.13,0.756,12.72,6.85
AMPH-1447,red,Rhodes,Duracina,-247,7.412,0.507,1.45,0.094,3.44,0.828,9.82,5.09
AMPH-1448,white,Kos,Duracina,-247,7.471,0.321,4.0,0.054,3.15,0.679,9.12,5.66
AMPH-1449,red,Rhodes,Apian,-245,8.572,0.587,1.69,0.078,3.27,0.707,12.11,7.69
AMPH-1450,red,Chios,Aminean,-245,8.71,0.431,3.98,0.09,3.3,0.769,12.5,7.81
AMPH-1451,red,Chios,Eugenia,-247,8.384,0.589,2.16,0.084,3.43,0.618,10.7,8.42
AMPH-1452,red,Rhodes,Eugenia,-245,9.279,0.51,0.6,0.086,3.45,0.635,10.08,8.13
AMPH-1453,white,Kos,Helvola,-247,7.396,0.415,6.08,0.053,3.21,0.697,11.68,6.32
AMPH-1454,white,Rhodes,Argitis,-245,7.925,0.314,5.94,0.033,3.22,0.618,14.56,5.94
AMPH-1455,white,Rhodes,Duracina,-245,6.929,0.205,5.34,0.059,3.15,0.542,9.57,5.53
AMPH-1456,white,Chios,Apian,-246,6.048,0.23,7.58,0.051,3.22,0.547,10.87,7.7
AMPH-1457,red,Kos,Duracina,-246,9.689,0.482,0.6,0.078,3.19,0.579,9.91,5.71
AMPH-1458,white,Thasos,Argitis,-247,6.282,0.308,6.33,0.04,3.21,0.482,13.06,6.32
AMPH-1459,white,Rhodes,Duracina,-246,6.339,0.304,6.45,0.034,3.19,0.266,9.53,5.52
AMPH-1460,red,Chios,Eugenia,-247,6.951,0.508,3.86,0.071,3.33,0.857,10.48,6.97
AMPH-1461,white,Kos,Duracina,-247,6.235,0.18,7.82,0.043,3.29,0.488,9.59,5.67
AMPH-1462,red,Kos,Apian,-246,8.458,0.603,4.62,0.091,3.34,0.802,11.49,7.59
AMPH-1463,white,Thasos,Argitis,-245,7.721,0.332,6.57,0.035,3.17,0.43,14.3,6.25
AMPH-1464,red,Kos,Eugenia,-247,8.161,0.625,0.6,0.094,3.27,0.618,10.22,8.58
AMPH-1465,white,Thasos,Duracina,-246,6.64,0.232,6.52,0.04,3.16,0.34,9.29,6.44
AMPH-1466,white,Thasos,Argitis,-247,7.324,0.246,5.15,0.061,3.3,0.557,14.05,5.67
AMPH-1467,white,Chios,Argitis,-247,7.044,0.248,8.29,0.061,3.18,0.336,12.96,4.97
AMPH-1468,white,Kos,Aminean,-245,6.589,0.258,6.32,0.049,3.23,0.258,13.02,7.81
AMPH-1469,red,Kos,Apian,-246,8.773,0.49,3.63,0.084,3.26,0.563,11.08,8.32
AMPH-1470,white,Chios,Apian,-245,6.961,0.319,6.67,0.036,3.14,0.625,12.08,7.59
AMPH-1471,red,Chios,Apian,-246,7.768,0.466,3.2,0.077,3.27,0.569,11.0,8.04
AMPH-1472,white,Kos,Duracina,-246,6.224,0.326,5.57,0.044,3.22,0.714,10.11,6.34
AMPH-1473,red,Rhodes,Duracina,-247,7.993,0.494,0.6,0.089,3.23,0.443,10.24,5.08
AMPH-1474,red,Kos,Argitis,-247,8.879,0.523,1.55,0.09,3.3,0.799,13.98,5.47
AMPH-1475,white,Chios,Aminean,-245,6.379,0.211,8.58,0.05,3.18,0.441,12.86,7.67
AMPH-1476,white,Kos,Duracina,-245,7.12,0.355,8.69,0.048,3.11,0.326,10.34,5.17
AMPH-1477,white,Kos,Helvola,-245,6.131,0.411,5.96,0.045,3.27,0.782,11.33,5.9
AMPH-1478,white,Chios,Apian,-246,6.603,0.268,6.51,0.041,3.11,0.541,11.06,7.66
AMPH-1479,white,Thasos,Helvola,-247,6.533,0.318,5.18,0.063,3.29,0.514,10.38,6.32
AMPH-1480,red,Thasos,Duracina,-246,7.886,0.589,3.89,0.089,3.21,0.519,9.94,6.44
AMPH-1481,white,Chios,Aminean,-246,6.961,0.294,6.2,0.042,3.17,0.353,12.07,7.72
AMPH-1482,white,Chios,Aminean,-245,6.658,0.36,7.02,0.069,3.19,0.385,12.29,7.32
AMPH-1483,red,Rhodes,Aminean,-247,8.09,0.591,1.16,0.08,3.24,0.912,12.99,6.93
AMPH-1484,red,Kos,Argitis,-245,8.538,0.655,3.05,0.107,3.28,0.632,14.2,5.75
AMPH-1485,white,Thasos,Helvola,-245,6.148,0.303,6.89,0.044,3.05,0.596,11.37,5.77
AMPH-1486,white,Rhodes,Duracina,-247,6.642,0.304,6.77,0.031,3.17,0.555,9.45,5.43
AMPH-1487,white,Chios,Aminean,-245,6.89,0.336,4.98,0.041,3.1,0.48,12.36,7.52
AMPH-1488,white,Kos,Aminean,-245,7.537,0.274,4.36,0.037,3.24,0.583,11.44,7.43
AMPH-1489,red,Rhodes,Aminean,-246,8.123,0.575,2.49,0.066,3.32,0.669,12.34,8.07
AMPH-1490,white,Rhodes,Helvola,-247,7.553,0.331,5.79,0.056,3.3,0.298,10.81,5.65
AMPH-1491,red,Kos,Aminean,-245,8.083,0.57,4.13,0.088,3.35,0.614,12.66,8.14
AMPH-1492,red,Thasos,Helvola,-245,7.922,0.543,3.67,0.069,3.22,0.678,10.98,6.04
AMPH-1493,red,Kos,Argitis,-247,8.4,0.605,4.04,0.107,3.34,0.595,13.96,5.56
AMPH-1494,red,Kos,Eugenia,-246,9.041,0.499,1.53,0.088,3.21,0.735,10.43,8.34
AMPH-1495,white,Rhodes,Eugenia,-247,7.559,0.276,8.54,0.051,3.24,0.389,10.49,7.44
AMPH-1496,red,Rhodes,Apian,-247,8.233,0.444,2.1,0.093,3.32,0.975,11.5,7.67
AMPH-1497,red,Kos,Argitis,-245,9.183,0.47,1.35,0.085,3.32,0.6,13.52,5.94
AMPH-1498,red,Chios,Argitis,-247,8.522,0.497,0.6,0.076,3.2,0.614,14.75,5.46
AMPH-1499,white,Rhodes,Helvola,-245,6.256,0.282,7.24,0.048,3.14,0.32,10.83,5.0
AMPH-1500,white,Rhodes,Aminean,-246,6.312,0.233,7.42,0.031,3.19,0.406,12.12,7.44
AMPH-1501,white,Thasos,Eugenia,-247,6.686,0.303,6.47,0.033,3.23,0.626,10.09,9.01
AMPH-1502,red,Thasos,Helvola,-247,8.661,0.551,2.77,0.081,3.35,0.449,11.72,6.33
AMPH-1503,red,Chios,Aminean,-247,8.952,0.527,1.31,0.075,3.27,0.529,12.22,7.49
AMPH-1504,red,Chios,Eugenia,-245,7.45,0.499,1.03,0.095,3.33,0.821,10.56,7.29
AMPH-1505,white,Rhodes,Aminean,-247,7.7,0.199,7.09,0.052,3.21,0.793,12.42,8.24
AMPH-1506,white,Chios,Apian,-245,6.758,0.384,5.46,0.042,3.08,0.237,11.77,7.79
AMPH-1507,white,Thasos,Helvola,-247,7.274,0.285,7.78,0.059,3.21,0.481,11.24,6.45
AMPH-1508,red,Thasos,Helvola,-245,7.645,0.506,1.67,0.083,3.34,0.781,11.01,5.78
AMPH-1509,white,Thasos,Argitis,-245,6.153,0.261,8.05,0.045,3.13,0.304,13.39,5.63
AMPH-1510,white,Chios,Aminean,-246,7.207,0.206,6.66,0.068,3.23,0.483,11.99,7.34
AMPH-1511,white,Rhodes,Apian,-246,6.512,0.291,4.35,0.039,3.27,0.51,11.33,7.53
AMPH-1512,white,Thasos,Helvola,-245,5.648,0.227,5.28,0.041,3.07,0.426,11.2,6.09
AMPH-1513,white,Kos,Duracina,-245,6.291,0.322,6.47,0.05,3.23,0.726,9.15,5.47
AMPH-1514,red,Rhodes,Helvola,-246,8.265,0.443,1.37,0.099,3.27,0.783,10.69,5.69
AMPH-1515,white,Chios,Aminean,-247,5.936,0.152,6.78,0.045,3.12,0.2,12.51,8.48
AMPH-1516,red,Thasos,Duracina,-245,7.375,0.582,3.23,0.078,3.38,0.685,10.09,5.95
AMPH-1517,red,Thasos,Duracina,-247,7.856,0.443,2.74,0.079,3.13,0.746,9.2,6.27
AMPH-1518,red,Chios,Aminean,-246,8.198,0.614,3.77,0.079,3.35,0.834,11.93,7.07
AMPH-1519,white,Kos,Argitis,-245,7.451,0.257,5.3,0.043,3.16,0.51,13.99,4.92
AMPH-1520,white,Chios,Duracina,-245,6.921,0.276,6.86,0.045,3.11,0.527,9.55,5.53
AMPH-1521,white,Kos,Helvola,-246,6.89,0.246,7.13,0.056,3.15,0.405,10.34,5.38
AMPH-1522,red,Rhodes,Aminean,-246,9.01,0.557,1.08,0.089,3.26,0.552,12.62,6.98
AMPH-1523,white,Rhodes,Aminean,-247,7.456,0.275,5.24,0.057,3.14,0.445,12.4,8.34
AMPH-1524,red,Thasos,Aminean,-247,8.492,0.511,1.74,0.097,3.28,0.732,12.19,8.55
AMPH-1525,red,Rhodes,Eugenia,-246,7.803,0.468,2.77,0.081,3.29,0.841,10.85,7.28
AMPH-1526,red,Thasos,Duracina,-246,9.121,0.57,3.47,0.081,3.33,0.481,9.6,6.3
AMPH-1527,white,Thasos,Argitis,-245,6.705,0.365,7.36,0.06,3.28,0.234,13.69,5.72
AMPH-1528,white,Thasos,Duracina,-246,6.326,0.223,5.69,0.055,3.08,0.411,9.16,6.13
AMPH-1529,white,Thasos,Argitis,-246,6.997,0.317,6.92,0.056,3.21,0.673,14.18,6.34
AMPH-1530,white,Chios,Helvola,-246,7.225,0.277,5.26,0.064,3.18,0.325,11.25,5.18
AMPH-1531,white,Thasos,Helvola,-245,6.547,0.289,7.58,0.059,3.35,0.538,10.9,6.3
AMPH-1532,white,Chios,Eugenia,-246,5.816,0.203,7.6,0.053,3.29,0.517,10.59,7.52
AMPH-1533,white,Kos,Aminean,-247,7.082,0.251,6.27,0.043,3.06,0.475,11.37,7.72
AMPH-1534,red,Chios,Apian,-245,7.718,0.508,1.85,0.09,3.35,0.489,11.88,7.43
AMPH-1535,white,Rhodes,Eugenia,-245,7.946,0.268,8.57,0.051,3.27,0.575,9.91,7.27
AMPH-1536,red,Rhodes,Apian,-247,9.324,0.546,2.04,0.076,3.37,0.81,11.21,7.77
AMPH-1537,white,Rhodes,Helvola,-246,6.073,0.212,6.67,0.036,3.22,0.494,10.78,6.06
AMPH-1538,red,Thasos,Duracina,-245,8.353,0.562,2.63,0.095,3.34,0.501,9.99,6.28
AMPH-1539,white,Rhodes,Eugenia,-245,6.739,0.237,6.21,0.041,3.16,0.406,10.68,7.44
AMPH-1540,white,Thasos,Argitis,-247,7.727,0.284,6.84,0.037,3.2,0.397,14.03,6.57
AMPH-1541,red,Kos,Apian,-245,9.196,0.516,1.7,0.081,3.32,0.568,11.71,7.63
AMPH-1542,red,Thasos,Duracina,-245,8.579,0.519,2.07,0.075,3.5,0.567,9.52,5.96
AMPH-1543,white,Chios,Apian,-245,5.41,0.282,7.2,0.048,3.32,0.552,11.65,7.27
AMPH-1544,white,Chios,Eugenia,-246,6.707,0.302,7.7,0.045,3.18,0.411,9.64,7.44
AMPH-1545,white,Kos,Aminean,-245,7.425,0.298,8.4,0.053,3.16,0.524,11.72,7.92
AMPH-1546,white,Chios,Duracina,-245,6.811,0.19,5.67,0.039,3.12,0.381,9.64,4.93
AMPH-1547,white,Thasos,Argitis,-246,6.809,0.221,8.67,0.047,3.21,0.464,13.75,6.55
AMPH-1548,white,Chios,Eugenia,-246,7.177,0.293,7.14,0.057,3.08,0.542,10.31,7.3
AMPH-1549,white,Chios,Eugenia,-245,6.459,0.249,6.59,0.048,3.18,0.669,10.03,7.14
AMPH-1550,red,Chios,Apian,-247,8.757,0.531,1.9,0.094,3.29,0.564,10.89,7.24
AMPH-1551,white,Thasos,Argitis,-247,6.575,0.278,4.78,0.047,3.24,0.406,13.17,6.44
AMPH-1552,white,Thasos,Helvola,-246,6.947,0.261,6.62,0.051,3.21,0.442,11.35,6.73
AMPH-1553,red,Rhodes,Helvola,-245,8.943,0.473,0.6,0.084,3.32,0.652,10.7,5.1
AMPH-1554,white,Kos,Argitis,-245,6.414,0.363,7.13,0.034,3.26,0.51,13.76,5.17
AMPH-1555,white,Kos,Argitis,-245,6.656,0.302,5.89,0.042,3.23,0.563,13.6,5.31
AMPH-1556,white,Rhodes,Helvola,-247,6.85,0.166,5.34,0.043,3.22,0.442,10.76,5.24
AMPH-1557,white,Rhodes,Apian,-245,6.483,0.269,6.51,0.039,3.18,0.646,10.86,8.5
AMPH-1558,red,Chios,Aminean,-247,9.476,0.45,4.12,0.077,3.15,0.547,12.61,7.25
AMPH-1559,red,Kos,Argitis,-245,9.14,0.572,0.93,0.107,3.29,0.786,14.02,6.36
AMPH-1560,red,Rhodes,Apian,-246,9.033,0.627,2.41,0.087,3.45,0.586,11.42,7.47
AMPH-1561,white,Rhodes,Eugenia,-245,6.171,0.274,6.72,0.053,3.05,0.557,9.89,7.65
AMPH-1562,red,Rhodes,Aminean,-245,6.505,0.509,2.91,0.074,3.38,0.438,12.64,7.39
AMPH-1563,white,Thasos,Helvola,-245,6.548,0.331,6.82,0.03,3.28,0.591,10.7,6.32
AMPH-1564,white,Chios,Apian,-246,6.721,0.271,6.2,0.066,3.3,0.57,11.47,7.67
AMPH-1565,red,Kos,Aminean,-245,7.695,0.573,4.47,0.077,3.17,0.651,11.9,7.9
AMPH-1566,white,Chios,Aminean,-245,7.838,0.251,9.09,0.034,3.14,0.474,12.23,7.2
AMPH-1567,white,Kos,Eugenia,-245,5.759,0.254,7.8,0.046,3.19,0.366,10.68,8.12
AMPH-1568,red,Kos,Eugenia,-245,8.259,0.401,3.0,0.094,3.36,0.599,10.6,8.48
AMPH-1569,white,Chios,Helvola,-245,7.742,0.272,4.93,0.045,3.16,0.629,10.66,5.39
AMPH-1570,white,Kos,Argitis,-247,6.177,0.276,7.13,0.05,3.14,0.319,13.63,5.5
AMPH-1571,white,Chios,Eugenia,-246,7.674,0.242,6.66,0.053,3.1,0.262,10.76,7.08
AMPH-1572,white,Kos,Duracina,-247,6.48,0.209,7.72,0.04,3.24,0.482,9.53,6.01
AMPH-1573,white,Thasos,Helvola,-247,6.956,0.327,3.25,0.051,3.16,0.567,11.92,5.97
AMPH-1574,white,Kos,Helvola,-246,7.098,0.223,7.77,0.043,3.01,0.505,11.19,6.03
AMPH-1575,red,Kos,Argitis,-246,8.466,0.523,2.68,0.091,3.39,0.726,13.41,5.2
AMPH-1576,white,Thasos,Argitis,-247,8.154,0.288,5.73,0.046,3.1,0.353,14.32,6.12
AMPH-1577,red,Chios,Apian,-247,8.204,0.515,2.91,0.094,3.28,0.863,11.4,7.5
AMPH-1578,white,Thasos,Duracina,-246,6.805,0.312,6.72,0.06,3.18,0.412,10.07,5.98
AMPH-1579,white,Chios,Aminean,-247,6.025,0.194,6.66,0.045,3.2,0.741,12.77,7.77
AMPH-1580,red,Chios,Apian,-247,7.757,0.51,1.35,0.095,3.36,0.774,11.58,7.64
AMPH-1581,red,Rhodes,Argitis,-246,8.095,0.495,2.5,0.07,3.41,0.846,13.98,5.11
AMPH-1582,white,Rhodes,Argitis,-246,7.603,0.277,6.79,0.041,3.18,0.2,13.95,4.55
AMPH-1583,white,Chios,Apian,-247,7.544,0.222,5.78,0.043,3.31,0.307,11.47,7.58
AMPH-1584,red,Kos,Apian,-247,7.619,0.556,1.78,0.086,3.2,0.646,11.99,7.76
AMPH-1585,white,Thasos,Argitis,-245,7.121,0.233,5.79,0.038,3.23,0.569,13.42,6.01
AMPH-1586,white,Chios,Aminean,-245,7.739,0.275,4.02,0.048,3.26,0.488,11.39,7.24
AMPH-1587,white,Rhodes,Apian,-247,7.154,0.321,5.97,0.052,3.31,0.247,11.32,7.42
AMPH-1588,white,Chios,Apian,-245,6.716,0.331,6.74,0.047,3.14,0.361,12.13,7.44
AMPH-1589,red,Rhodes,Helvola,-246,8.07,0.502,2.44,0.082,3.21,0.724,11.67,5.51
AMPH-1590,white,Thasos,Argitis,-245,5.869,0.367,5.38,0.042,3.29,0.315,14.61,6.05
AMPH-1591,white,Thasos,Duracina,-245,6.046,0.193,7.34,0.042,3.06,0.506,8.97,5.93
AMPH-1592,red,Thasos,Duracina,-245,7.918,0.562,3.82,0.084,3.35,0.808,9.55,6.33
AMPH-1593,white,Chios,Apian,-246,6.794,0.326,5.32,0.041,3.22,0.372,12.48,7.62
AMPH-1594,red,Chios,Apian,-247,7.832,0.509,3.43,0.094,3.36,0.767,12.68,8.19
AMPH-1595,white,Chios,Argitis,-245,5.099,0.23,6.22,0.062,3.17,0.676,13.3,5.18
AMPH-1596,red,Chios,Eugenia,-245,8.803,0.552,1.25,0.079,3.28,0.635,10.91,8.0
AMPH-1597,red,Thasos,Helvola,-246,7.463,0.598,0.98,0.079,3.35,0.533,11.14,6.76
AMPH-1598,white,Rhodes,Argitis,-247,7.33,0.308,7.68,0.043,3.12,0.605,13.51,5.71
AMPH-1599,red,Kos,Argitis,-246,8.269,0.517,2.37,0.078,3.22,0.64,13.38,5.27
AMPH-1600,white,Rhodes,Argitis,-246,6.132,0.145,4.49,0.034,3.21,0.284,13.48,5.98
AMPH-1601,red,Kos,Duracina,-245,8.193,0.509,1.57,0.087,3.32,0.766,9.46,5.75
AMPH-1602,red,Thasos,Argitis,-247,8.578,0.546,2.05,0.101,3.3,0.484,14.14,6.62
AMPH-1603,white,Rhodes,Eugenia,-245,6.569,0.248,5.7,0.06,3.23,0.407,10.97,8.34
AMPH-1604,white,Rhodes,Aminean,-246,6.376,0.28,6.63,0.035,3.23,0.506,12.33,7.68
AMPH-1605,white,Kos,Argitis,-247,6.417,0.273,5.66,0.053,3.2,0.433,14.38,5.98
AMPH-1606,white,Kos,Helvola,-245,7.489,0.326,7.5,0.04,3.14,0.402,10.56,5.79
AMPH-1607,white,Thasos,Duracina,-246,6.787,0.257,6.95,0.057,3.2,0.481,10.11,6.56
AMPH-1608,white,Chios,Apian,-246,6.885,0.278,7.47,0.047,3.2,0.623,11.57,7.99
AMPH-1609,white,Chios,Aminean,-247,6.133,0.278,4.97,0.036,3.16,0.24,12.81,7.15
AMPH-1610,white,Chios,Eugenia,-245,6.471,0.208,4.62,0.026,3.08,0.464,10.03,7.55
AMPH-1611,white,Rhodes,Aminean,-247,6.819,0.189,6.57,0.024,3.23,0.403,12.3,8.08
AMPH-1612,red,Rhodes,Eugenia,-246,7.694,0.551,1.0,0.079,3.37,0.628,10.41,8.1
AMPH-1613,red,Chios,Eugenia,-246,8.953,0.568,0.6,0.077,3.34,0.832,10.19,7.46
AMPH-1614,white,Kos,Eugenia,-247,6.973,0.169,8.44,0.037,3.22,0.437,9.79,8.39
AMPH-1615,red,Chios,Apian,-245,8.733,0.515,1.32,0.094,3.26,0.56,11.26,7.01
AMPH-1616,red,Thasos,Duracina,-247,9.357,0.514,3.05,0.102,3.29,0.599,10.0,6.1
AMPH-1617,red,Kos,Apian,-247,7.928,0.558,2.23,0.09,3.2,0.716,10.78,8.89
AMPH-1618,red,Chios,Helvola,-247,8.071,0.51,1.7,0.09,3.25,0.787,11.53,5.4
AMPH-1619,white,Kos,Argitis,-246,7.341,0.236,6.4,0.05,3.13,0.441,14.47,4.79
AMPH-1620,red,Thasos,Helvola,-245,7.882,0.528,1.51,0.085,3.42,0.682,11.48,6.0
AMPH-1621,white,Thasos,Apian,-247,6.808,0.198,6.21,0.043,3.22,0.519,11.46,8.53
AMPH-1622,white,Chios,Eugenia,-247,6.348,0.365,8.57,0.045,3.28,0.542,10.69,7.71
AMPH-1623,red,Rhodes,Argitis,-246,7.926,0.55,0.6,0.063,3.28,0.479,12.58,5.56
AMPH-1624,white,Rhodes,Helvola,-247,6.397,0.304,5.93,0.052,3.2,0.473,10.44,5.15
